Version Num, 1.00, 
Building Num, 1, 
Room Num, 12, 
Occupant Num, 21, 
Start Time, 2015-1-0, 
End Time, 2015-1-10, 
step,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,
1144, 2015/1/4 23:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1145, 2015/1/4 23:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1146, 2015/1/4 23:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1147, 2015/1/4 23:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1148, 2015/1/4 23:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1149, 2015/1/4 23:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1150, 2015/1/4 23:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1151, 2015/1/4 23:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1152, 2015/1/5 0:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1153, 2015/1/5 0:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1154, 2015/1/5 0:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1155, 2015/1/5 0:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1156, 2015/1/5 0:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1157, 2015/1/5 0:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1158, 2015/1/5 0:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1159, 2015/1/5 0:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1160, 2015/1/5 0:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1161, 2015/1/5 0:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1162, 2015/1/5 0:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1163, 2015/1/5 0:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1164, 2015/1/5 1:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1165, 2015/1/5 1:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1166, 2015/1/5 1:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1167, 2015/1/5 1:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1168, 2015/1/5 1:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1169, 2015/1/5 1:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1170, 2015/1/5 1:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1171, 2015/1/5 1:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1172, 2015/1/5 1:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1173, 2015/1/5 1:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1174, 2015/1/5 1:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1175, 2015/1/5 1:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1176, 2015/1/5 2:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1177, 2015/1/5 2:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1178, 2015/1/5 2:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1179, 2015/1/5 2:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1180, 2015/1/5 2:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1181, 2015/1/5 2:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1182, 2015/1/5 2:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1183, 2015/1/5 2:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1184, 2015/1/5 2:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1185, 2015/1/5 2:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1186, 2015/1/5 2:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1187, 2015/1/5 2:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1188, 2015/1/5 3:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1189, 2015/1/5 3:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1190, 2015/1/5 3:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1191, 2015/1/5 3:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1192, 2015/1/5 3:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1193, 2015/1/5 3:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1194, 2015/1/5 3:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1195, 2015/1/5 3:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1196, 2015/1/5 3:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1197, 2015/1/5 3:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1198, 2015/1/5 3:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1199, 2015/1/5 3:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1200, 2015/1/5 4:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1201, 2015/1/5 4:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1202, 2015/1/5 4:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1203, 2015/1/5 4:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1204, 2015/1/5 4:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1205, 2015/1/5 4:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1206, 2015/1/5 4:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1207, 2015/1/5 4:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1208, 2015/1/5 4:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1209, 2015/1/5 4:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1210, 2015/1/5 4:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1211, 2015/1/5 4:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1212, 2015/1/5 5:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1213, 2015/1/5 5:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1214, 2015/1/5 5:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1215, 2015/1/5 5:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1216, 2015/1/5 5:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1217, 2015/1/5 5:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1218, 2015/1/5 5:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1219, 2015/1/5 5:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1220, 2015/1/5 5:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1221, 2015/1/5 5:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1222, 2015/1/5 5:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1223, 2015/1/5 5:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1224, 2015/1/5 6:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1225, 2015/1/5 6:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1226, 2015/1/5 6:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1227, 2015/1/5 6:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1228, 2015/1/5 6:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1229, 2015/1/5 6:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1230, 2015/1/5 6:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1231, 2015/1/5 6:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1232, 2015/1/5 6:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1233, 2015/1/5 6:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1234, 2015/1/5 6:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1235, 2015/1/5 6:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1236, 2015/1/5 7:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1237, 2015/1/5 7:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1238, 2015/1/5 7:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1239, 2015/1/5 7:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1240, 2015/1/5 7:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1241, 2015/1/5 7:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1242, 2015/1/5 7:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1243, 2015/1/5 7:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1244, 2015/1/5 7:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1245, 2015/1/5 7:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1246, 2015/1/5 7:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1247, 2015/1/5 7:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1248, 2015/1/5 8:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1249, 2015/1/5 8:5:00, 0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1250, 2015/1/5 8:10:00, 0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1251, 2015/1/5 8:15:00, 0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1252, 2015/1/5 8:20:00, 0,1,0,2,0,2,12,0,0,0,4,4,0,0,0,0,0,0,0,0,0,
1253, 2015/1/5 8:25:00, 0,7,0,2,0,2,2,0,0,0,4,4,0,0,0,0,6,0,0,0,0,
1254, 2015/1/5 8:30:00, 0,7,0,2,0,2,2,0,0,0,4,4,0,0,0,0,6,0,0,0,0,
1255, 2015/1/5 8:35:00, 0,7,0,2,0,2,3,0,0,0,4,4,0,0,0,0,6,0,0,0,0,
1256, 2015/1/5 8:40:00, 0,7,0,2,0,2,3,0,0,0,4,12,0,0,0,0,6,0,0,0,0,
1257, 2015/1/5 8:45:00, 1,1,0,2,0,2,3,0,0,0,4,12,0,0,5,0,6,0,0,0,0,
1258, 2015/1/5 8:50:00, 1,1,0,2,0,2,5,0,0,0,4,12,0,0,11,0,6,0,0,0,0,
1259, 2015/1/5 8:55:00, 1,1,0,2,2,2,1,0,0,0,4,4,0,0,5,0,11,0,0,0,0,
1260, 2015/1/5 9:0:00, 1,1,0,8,2,2,1,0,0,4,4,1,0,0,5,0,11,0,0,7,0,
1261, 2015/1/5 9:5:00, 1,10,0,8,2,2,1,0,0,4,4,1,10,0,5,0,10,0,10,10,0,
1262, 2015/1/5 9:10:00, 1,10,0,2,2,2,4,0,0,4,4,1,10,0,5,6,10,0,10,10,0,
1263, 2015/1/5 9:15:00, 1,10,9,2,2,2,4,9,0,4,4,4,10,9,5,6,10,0,10,10,9,
1264, 2015/1/5 9:20:00, 1,10,9,2,2,2,4,9,0,4,4,0,10,9,5,6,10,0,10,10,9,
1265, 2015/1/5 9:25:00, 1,10,9,2,2,2,4,9,0,4,4,0,10,9,5,6,10,0,10,10,9,
1266, 2015/1/5 9:30:00, 1,10,9,2,2,2,4,9,0,4,4,0,10,9,5,6,10,0,10,10,9,
1267, 2015/1/5 9:35:00, 1,10,9,8,2,2,4,9,0,4,4,0,10,9,5,6,10,0,10,10,9,
1268, 2015/1/5 9:40:00, 1,10,7,8,2,2,4,11,0,4,4,0,10,1,5,6,10,0,10,10,2,
1269, 2015/1/5 9:45:00, 1,10,7,8,2,2,3,3,0,4,4,0,10,5,12,6,10,0,10,10,4,
1270, 2015/1/5 9:50:00, 1,10,7,2,2,1,3,3,12,4,4,0,10,5,12,6,10,0,10,10,4,
1271, 2015/1/5 9:55:00, 8,10,7,2,2,1,3,11,3,4,4,0,10,5,5,6,10,0,10,10,4,
1272, 2015/1/5 10:0:00, 8,10,7,2,2,11,3,2,3,4,4,0,10,5,5,6,10,0,10,10,0,
1273, 2015/1/5 10:5:00, 8,10,7,2,2,6,3,2,3,4,4,4,10,5,5,6,10,6,10,10,0,
1274, 2015/1/5 10:10:00, 8,10,7,2,2,6,3,11,3,4,4,4,10,12,5,6,10,6,10,10,0,
1275, 2015/1/5 10:15:00, 1,10,7,2,2,6,12,11,3,11,4,4,10,5,5,6,10,6,10,10,0,
1276, 2015/1/5 10:20:00, 1,10,1,2,2,1,3,2,3,11,4,11,10,5,5,6,10,6,10,10,0,
1277, 2015/1/5 10:25:00, 1,10,1,2,2,1,3,2,3,11,4,11,10,5,8,6,10,6,10,10,0,
1278, 2015/1/5 10:30:00, 1,10,1,2,2,1,3,2,3,11,4,4,10,5,8,6,10,6,10,10,0,
1279, 2015/1/5 10:35:00, 1,10,1,2,2,11,3,3,3,4,4,4,10,5,8,6,10,6,10,10,6,
1280, 2015/1/5 10:40:00, 1,10,1,2,2,11,3,3,3,4,4,4,10,5,5,6,10,6,10,10,6,
1281, 2015/1/5 10:45:00, 1,10,1,2,2,9,3,3,3,9,4,9,10,5,5,6,10,6,10,10,9,
1282, 2015/1/5 10:50:00, 1,10,1,2,2,9,3,3,3,9,4,9,10,5,5,6,10,6,10,10,9,
1283, 2015/1/5 10:55:00, 1,10,1,2,2,9,3,3,3,9,4,9,10,5,11,3,10,6,10,10,9,
1284, 2015/1/5 11:0:00, 1,10,1,2,2,9,3,3,3,9,4,9,10,5,5,3,10,6,10,10,9,
1285, 2015/1/5 11:5:00, 1,10,1,2,2,9,3,3,3,9,4,9,10,5,5,6,10,6,10,10,9,
1286, 2015/1/5 11:10:00, 1,10,1,2,2,9,3,3,3,9,4,9,10,5,5,6,10,6,10,10,9,
1287, 2015/1/5 11:15:00, 1,10,1,8,2,9,3,3,3,9,4,9,10,5,5,6,10,12,10,10,9,
1288, 2015/1/5 11:20:00, 1,10,1,8,2,9,3,3,3,9,4,9,10,5,5,6,10,12,10,10,9,
1289, 2015/1/5 11:25:00, 1,10,1,8,0,9,3,3,3,9,4,9,10,5,5,6,10,12,10,10,9,
1290, 2015/1/5 11:30:00, 1,10,1,2,0,9,3,3,3,9,4,9,10,5,5,6,10,6,10,10,9,
1291, 2015/1/5 11:35:00, 1,10,2,2,2,9,7,3,0,9,4,9,10,5,5,6,10,6,10,10,9,
1292, 2015/1/5 11:40:00, 1,10,2,2,2,9,7,5,0,9,4,9,10,5,5,6,10,6,10,10,9,
1293, 2015/1/5 11:45:00, 1,10,2,2,2,9,7,5,0,9,4,9,10,0,5,0,10,6,10,10,9,
1294, 2015/1/5 11:50:00, 1,10,0,2,2,9,7,7,0,9,4,9,10,0,5,0,10,6,10,10,9,
1295, 2015/1/5 11:55:00, 1,10,0,2,2,9,7,7,0,9,4,9,10,0,5,0,10,6,10,10,9,
1296, 2015/1/5 12:0:00, 0,10,0,0,2,9,7,2,0,9,4,9,10,0,5,0,10,6,10,10,9,
1297, 2015/1/5 12:5:00, 0,11,0,0,2,1,7,2,0,11,4,0,0,0,5,0,5,6,6,0,12,
1298, 2015/1/5 12:10:00, 0,11,0,0,2,0,7,2,0,11,4,0,0,0,5,0,5,6,0,0,7,
1299, 2015/1/5 12:15:00, 0,1,0,0,4,0,7,0,0,4,0,0,0,0,5,0,0,6,0,0,0,
1300, 2015/1/5 12:20:00, 0,0,0,0,4,0,7,0,0,4,0,4,5,0,5,0,0,6,0,0,0,
1301, 2015/1/5 12:25:00, 0,1,0,0,4,0,7,0,0,4,0,4,5,0,12,0,0,6,7,0,0,
1302, 2015/1/5 12:30:00, 0,1,0,0,4,0,6,0,0,4,0,8,7,0,12,6,6,6,7,0,0,
1303, 2015/1/5 12:35:00, 0,1,0,0,0,2,0,0,0,0,4,0,7,0,0,6,6,8,7,0,0,
1304, 2015/1/5 12:40:00, 0,1,0,0,0,2,0,0,0,0,4,0,7,0,0,6,1,6,7,7,0,
1305, 2015/1/5 12:45:00, 0,3,0,0,0,2,0,0,0,0,4,0,7,0,0,6,1,6,7,7,0,
1306, 2015/1/5 12:50:00, 0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,6,6,6,7,7,0,
1307, 2015/1/5 12:55:00, 1,3,0,0,0,0,0,0,0,0,0,1,0,5,0,6,6,6,7,7,7,
1308, 2015/1/5 13:0:00, 1,3,0,0,0,0,3,0,0,0,0,1,0,5,0,6,6,6,7,7,7,
1309, 2015/1/5 13:5:00, 1,3,0,0,0,0,3,3,0,0,0,1,0,5,0,6,6,6,7,7,7,
1310, 2015/1/5 13:10:00, 0,3,0,0,0,2,3,3,0,0,4,1,0,5,0,6,6,6,7,7,7,
1311, 2015/1/5 13:15:00, 8,3,0,0,0,2,3,3,0,0,8,1,0,5,0,6,6,6,7,7,7,
1312, 2015/1/5 13:20:00, 8,3,0,0,0,2,3,3,0,0,8,1,0,5,0,6,6,6,7,7,7,
1313, 2015/1/5 13:25:00, 4,3,0,0,0,2,3,3,0,0,8,4,0,5,0,6,6,6,7,7,7,
1314, 2015/1/5 13:30:00, 4,1,0,0,0,2,3,3,0,0,4,8,0,5,0,6,6,12,7,7,7,
1315, 2015/1/5 13:35:00, 4,1,0,2,0,2,3,3,3,0,4,8,0,5,0,6,6,6,7,7,7,
1316, 2015/1/5 13:40:00, 11,1,0,2,0,2,3,3,3,0,4,8,0,5,0,6,6,6,7,7,7,
1317, 2015/1/5 13:45:00, 5,1,0,2,0,2,3,3,3,0,0,8,0,5,0,6,6,6,7,7,7,
1318, 2015/1/5 13:50:00, 5,1,0,2,0,2,3,3,7,0,12,8,0,5,0,6,6,11,7,7,7,
1319, 2015/1/5 13:55:00, 5,1,0,2,5,2,7,3,7,12,2,4,0,5,0,6,6,11,7,7,7,
1320, 2015/1/5 14:0:00, 1,1,0,2,5,2,7,3,7,12,2,4,0,5,0,6,6,11,7,7,7,
1321, 2015/1/5 14:5:00, 1,1,0,2,5,2,7,9,7,4,2,4,0,5,9,6,6,9,7,9,7,
1322, 2015/1/5 14:10:00, 1,1,0,2,5,11,7,9,7,4,2,4,4,5,9,6,6,9,7,9,7,
1323, 2015/1/5 14:15:00, 1,1,0,2,5,11,3,9,7,4,4,4,4,5,9,6,6,9,7,9,7,
1324, 2015/1/5 14:20:00, 1,1,0,2,5,2,3,9,7,4,4,4,7,5,9,6,6,9,7,9,7,
1325, 2015/1/5 14:25:00, 1,1,0,2,5,11,3,9,7,4,4,4,7,5,9,6,6,9,7,9,12,
1326, 2015/1/5 14:30:00, 1,1,0,2,2,5,6,9,7,4,4,4,7,5,9,6,6,9,12,9,12,
1327, 2015/1/5 14:35:00, 7,1,0,2,1,2,6,9,3,8,4,12,7,5,9,6,6,9,12,9,7,
1328, 2015/1/5 14:40:00, 7,1,0,10,10,2,6,9,0,4,4,10,7,10,9,6,6,9,12,9,10,
1329, 2015/1/5 14:45:00, 7,1,1,10,10,12,6,9,12,4,4,10,5,10,9,6,2,9,4,9,10,
1330, 2015/1/5 14:50:00, 7,1,11,10,10,5,6,9,12,4,4,10,5,10,9,6,2,9,4,9,10,
1331, 2015/1/5 14:55:00, 7,1,11,10,10,5,6,9,3,4,4,10,5,10,9,6,5,9,4,9,10,
1332, 2015/1/5 15:0:00, 7,1,1,10,10,5,6,9,3,12,4,10,5,10,9,6,5,9,7,9,10,
1333, 2015/1/5 15:5:00, 1,1,1,10,10,11,3,9,3,12,4,10,5,10,9,6,5,9,7,9,10,
1334, 2015/1/5 15:10:00, 11,1,1,10,10,1,3,9,3,4,4,10,5,10,9,6,5,9,7,9,10,
1335, 2015/1/5 15:15:00, 7,1,1,10,10,1,3,9,3,4,4,10,5,10,9,6,5,9,7,9,10,
1336, 2015/1/5 15:20:00, 1,1,1,10,10,1,3,9,3,4,4,10,5,10,9,6,5,9,7,9,10,
1337, 2015/1/5 15:25:00, 1,1,1,10,10,1,3,9,3,4,4,10,5,10,9,6,5,9,7,9,10,
1338, 2015/1/5 15:30:00, 1,1,1,10,10,1,3,9,3,12,4,10,5,10,9,6,6,9,7,9,10,
1339, 2015/1/5 15:35:00, 1,1,7,10,10,1,3,9,3,8,4,10,5,10,9,6,6,9,7,9,10,
1340, 2015/1/5 15:40:00, 1,1,7,10,10,1,3,9,3,8,4,10,5,10,9,6,6,9,7,9,10,
1341, 2015/1/5 15:45:00, 1,0,7,10,10,8,0,9,3,4,4,10,5,10,9,6,6,9,7,9,10,
1342, 2015/1/5 15:50:00, 1,0,7,10,10,2,0,9,3,4,4,10,5,10,9,6,6,9,7,9,10,
1343, 2015/1/5 15:55:00, 1,0,7,10,10,2,0,9,3,4,4,10,5,10,9,11,6,9,7,9,10,
1344, 2015/1/5 16:0:00, 1,0,7,10,10,2,0,9,3,4,4,10,5,10,9,11,6,9,7,9,10,
1345, 2015/1/5 16:5:00, 1,0,2,10,10,2,0,9,3,4,4,10,5,10,9,11,6,9,7,9,10,
1346, 2015/1/5 16:10:00, 1,0,2,10,10,2,0,9,3,4,4,10,5,10,9,8,6,9,7,9,10,
1347, 2015/1/5 16:15:00, 1,0,8,10,10,2,0,9,3,4,4,10,5,10,9,8,11,9,7,9,10,
1348, 2015/1/5 16:20:00, 1,0,8,10,10,2,0,9,3,4,4,10,5,10,9,8,6,9,12,9,10,
1349, 2015/1/5 16:25:00, 1,0,1,10,10,2,0,9,3,4,4,10,5,10,9,8,6,9,7,9,10,
1350, 2015/1/5 16:30:00, 8,6,1,10,10,2,0,9,3,4,4,10,5,10,9,8,6,9,7,9,10,
1351, 2015/1/5 16:35:00, 8,6,1,10,10,2,0,9,11,4,4,10,5,10,9,3,6,9,7,9,10,
1352, 2015/1/5 16:40:00, 12,6,1,10,10,0,3,9,11,4,4,10,5,10,9,3,6,9,7,9,10,
1353, 2015/1/5 16:45:00, 1,2,1,10,10,0,3,9,3,11,4,10,5,10,9,3,6,9,11,9,10,
1354, 2015/1/5 16:50:00, 1,7,1,10,10,0,3,9,3,4,4,10,5,10,9,8,6,9,11,9,10,
1355, 2015/1/5 16:55:00, 1,7,1,10,10,0,3,9,11,4,4,10,5,10,9,12,6,9,11,9,10,
1356, 2015/1/5 17:0:00, 1,7,1,10,10,0,3,9,8,4,4,10,11,10,9,12,6,9,8,9,10,
1357, 2015/1/5 17:5:00, 1,7,1,10,10,0,3,9,8,4,4,10,11,10,9,6,6,9,11,9,10,
1358, 2015/1/5 17:10:00, 2,7,1,10,10,2,3,9,8,4,4,10,2,10,9,6,6,9,11,9,10,
1359, 2015/1/5 17:15:00, 2,7,1,10,10,2,3,9,8,4,4,10,8,10,9,6,6,9,11,9,10,
1360, 2015/1/5 17:20:00, 2,7,1,10,10,2,3,9,3,4,4,10,5,10,9,6,6,9,2,9,10,
1361, 2015/1/5 17:25:00, 2,1,1,10,10,2,3,9,3,4,4,10,5,10,9,6,6,9,2,9,10,
1362, 2015/1/5 17:30:00, 2,1,1,7,5,2,3,9,3,4,4,4,5,2,9,6,8,9,2,9,8,
1363, 2015/1/5 17:35:00, 2,1,1,7,1,2,3,9,3,4,4,12,11,2,9,6,6,9,7,9,7,
1364, 2015/1/5 17:40:00, 2,1,1,2,2,2,3,9,3,4,4,12,11,2,9,6,6,9,8,9,7,
1365, 2015/1/5 17:45:00, 2,1,1,2,2,2,3,9,3,4,4,12,4,2,9,5,6,9,8,9,7,
1366, 2015/1/5 17:50:00, 2,1,1,2,2,2,3,9,3,0,4,8,4,2,9,0,6,9,8,9,7,
1367, 2015/1/5 17:55:00, 11,1,1,2,0,2,3,9,3,0,4,4,4,5,9,0,6,9,7,9,7,
1368, 2015/1/5 18:0:00, 11,10,10,8,10,2,3,9,3,0,0,4,10,0,9,0,6,9,7,9,7,
1369, 2015/1/5 18:5:00, 11,0,0,2,0,2,0,12,3,0,0,4,0,0,1,0,1,7,7,4,7,
1370, 2015/1/5 18:10:00, 11,0,0,2,0,0,0,12,3,0,0,4,0,0,0,0,0,0,7,1,7,
