step,time,0,1,2,3,4,5,6,7,8,
24955, 2015/12/13 14:20:00,6,0,0,0,0,0,0,0,0,
24956, 2015/12/13 14:40:00,6,0,0,0,0,0,0,0,0,
24957, 2015/12/13 15:0:00,6,0,0,0,0,0,0,0,0,
24958, 2015/12/13 15:20:00,6,0,0,0,0,0,0,0,0,
24959, 2015/12/13 15:40:00,6,0,0,0,0,0,0,0,0,
24960, 2015/12/13 16:0:00,6,0,0,0,0,0,0,0,0,
24961, 2015/12/13 16:20:00,6,0,0,0,0,0,0,0,0,
24962, 2015/12/13 16:40:00,6,0,0,0,0,0,0,0,0,
24963, 2015/12/13 17:0:00,6,0,0,0,0,0,0,0,0,
24964, 2015/12/13 17:20:00,6,0,0,0,0,0,0,0,0,
24965, 2015/12/13 17:40:00,6,0,0,0,0,0,0,0,0,
24966, 2015/12/13 18:0:00,6,0,0,0,0,0,0,0,0,
24967, 2015/12/13 18:20:00,6,0,0,0,0,0,0,0,0,
24968, 2015/12/13 18:40:00,6,0,0,0,0,0,0,0,0,
24969, 2015/12/13 19:0:00,6,0,0,0,0,0,0,0,0,
24970, 2015/12/13 19:20:00,6,0,0,0,0,0,0,0,0,
24971, 2015/12/13 19:40:00,6,0,0,0,0,0,0,0,0,
24972, 2015/12/13 20:0:00,6,0,0,0,0,0,0,0,0,
24973, 2015/12/13 20:20:00,6,0,0,0,0,0,0,0,0,
24974, 2015/12/13 20:40:00,6,0,0,0,0,0,0,0,0,
24975, 2015/12/13 21:0:00,6,0,0,0,0,0,0,0,0,
24976, 2015/12/13 21:20:00,6,0,0,0,0,0,0,0,0,
24977, 2015/12/13 21:40:00,6,0,0,0,0,0,0,0,0,
24978, 2015/12/13 22:0:00,6,0,0,0,0,0,0,0,0,
24979, 2015/12/13 22:20:00,6,0,0,0,0,0,0,0,0,
24980, 2015/12/13 22:40:00,6,0,0,0,0,0,0,0,0,
24981, 2015/12/13 23:0:00,6,0,0,0,0,0,0,0,0,
24982, 2015/12/13 23:20:00,6,0,0,0,0,0,0,0,0,
24983, 2015/12/13 23:40:00,6,0,0,0,0,0,0,0,0,
24984, 2015/12/14 0:0:00,6,0,0,0,0,0,0,0,0,
24985, 2015/12/14 0:20:00,6,0,0,0,0,0,0,0,0,
24986, 2015/12/14 0:40:00,6,0,0,0,0,0,0,0,0,
24987, 2015/12/14 1:0:00,6,0,0,0,0,0,0,0,0,
24988, 2015/12/14 1:20:00,6,0,0,0,0,0,0,0,0,
24989, 2015/12/14 1:40:00,6,0,0,0,0,0,0,0,0,
24990, 2015/12/14 2:0:00,6,0,0,0,0,0,0,0,0,
24991, 2015/12/14 2:20:00,6,0,0,0,0,0,0,0,0,
24992, 2015/12/14 2:40:00,6,0,0,0,0,0,0,0,0,
24993, 2015/12/14 3:0:00,6,0,0,0,0,0,0,0,0,
24994, 2015/12/14 3:20:00,6,0,0,0,0,0,0,0,0,
24995, 2015/12/14 3:40:00,6,0,0,0,0,0,0,0,0,
24996, 2015/12/14 4:0:00,6,0,0,0,0,0,0,0,0,
24997, 2015/12/14 4:20:00,6,0,0,0,0,0,0,0,0,
24998, 2015/12/14 4:40:00,6,0,0,0,0,0,0,0,0,
24999, 2015/12/14 5:0:00,6,0,0,0,0,0,0,0,0,
25000, 2015/12/14 5:20:00,6,0,0,0,0,0,0,0,0,
25001, 2015/12/14 5:40:00,6,0,0,0,0,0,0,0,0,
25002, 2015/12/14 6:0:00,6,0,0,0,0,0,0,0,0,
25003, 2015/12/14 6:20:00,6,0,0,0,0,0,0,0,0,
25004, 2015/12/14 6:40:00,6,0,0,0,0,0,0,0,0,
25005, 2015/12/14 7:0:00,6,0,0,0,0,0,0,0,0,
25006, 2015/12/14 7:20:00,6,0,0,0,0,0,0,0,0,
25007, 2015/12/14 7:40:00,6,0,0,0,0,0,0,0,0,
25008, 2015/12/14 8:0:00,6,0,0,0,0,0,0,0,0,
25009, 2015/12/14 8:20:00,5,1,0,0,0,0,0,0,0,
25010, 2015/12/14 8:40:00,3,1,0,2,0,0,0,0,0,
25011, 2015/12/14 9:0:00,2,3,0,1,0,0,0,0,0,
25012, 2015/12/14 9:20:00,0,0,0,0,0,0,6,0,0,
25013, 2015/12/14 9:40:00,0,0,0,0,0,0,6,0,0,
25014, 2015/12/14 10:0:00,0,0,0,0,0,0,6,0,0,
25015, 2015/12/14 10:20:00,0,0,0,0,0,0,6,0,0,
25016, 2015/12/14 10:40:00,0,0,0,0,0,0,6,0,0,
25017, 2015/12/14 11:0:00,1,1,0,0,0,0,0,3,1,
25018, 2015/12/14 11:20:00,0,1,3,2,0,0,0,0,0,
25019, 2015/12/14 11:40:00,1,0,1,0,0,0,4,0,0,
25020, 2015/12/14 12:0:00,1,0,1,0,0,0,4,0,0,
25021, 2015/12/14 12:20:00,2,1,1,1,1,0,0,0,0,
25022, 2015/12/14 12:40:00,1,2,0,2,0,0,0,1,0,
25023, 2015/12/14 13:0:00,1,1,2,1,0,0,0,1,0,
25024, 2015/12/14 13:20:00,0,2,1,1,0,1,0,0,1,
25025, 2015/12/14 13:40:00,1,1,1,1,0,1,0,0,1,
25026, 2015/12/14 14:0:00,0,2,2,2,0,0,0,0,0,
25027, 2015/12/14 14:20:00,0,0,0,0,0,0,6,0,0,
25028, 2015/12/14 14:40:00,0,0,0,0,0,0,6,0,0,
25029, 2015/12/14 15:0:00,0,0,0,0,0,0,6,0,0,
25030, 2015/12/14 15:20:00,1,2,0,1,0,1,0,0,1,
25031, 2015/12/14 15:40:00,0,0,0,0,0,0,6,0,0,
25032, 2015/12/14 16:0:00,0,0,0,0,0,0,6,0,0,
25033, 2015/12/14 16:20:00,0,0,0,0,0,0,6,0,0,
25034, 2015/12/14 16:40:00,0,0,0,0,0,0,6,0,0,
25035, 2015/12/14 17:0:00,0,0,0,0,0,0,6,0,0,
25036, 2015/12/14 17:20:00,0,0,0,0,0,0,6,0,0,
25037, 2015/12/14 17:40:00,0,0,0,0,0,0,6,0,0,
25038, 2015/12/14 18:0:00,0,0,0,0,0,0,6,0,0,
25039, 2015/12/14 18:20:00,6,0,0,0,0,0,0,0,0,
25040, 2015/12/14 18:40:00,6,0,0,0,0,0,0,0,0,
25041, 2015/12/14 19:0:00,6,0,0,0,0,0,0,0,0,
25042, 2015/12/14 19:20:00,6,0,0,0,0,0,0,0,0,
25043, 2015/12/14 19:40:00,6,0,0,0,0,0,0,0,0,
25044, 2015/12/14 20:0:00,6,0,0,0,0,0,0,0,0,
25045, 2015/12/14 20:20:00,6,0,0,0,0,0,0,0,0,
25046, 2015/12/14 20:40:00,6,0,0,0,0,0,0,0,0,
25047, 2015/12/14 21:0:00,6,0,0,0,0,0,0,0,0,
25048, 2015/12/14 21:20:00,6,0,0,0,0,0,0,0,0,
25049, 2015/12/14 21:40:00,6,0,0,0,0,0,0,0,0,
25050, 2015/12/14 22:0:00,6,0,0,0,0,0,0,0,0,
25051, 2015/12/14 22:20:00,6,0,0,0,0,0,0,0,0,
25052, 2015/12/14 22:40:00,6,0,0,0,0,0,0,0,0,
25053, 2015/12/14 23:0:00,6,0,0,0,0,0,0,0,0,
25054, 2015/12/14 23:20:00,6,0,0,0,0,0,0,0,0,
25055, 2015/12/14 23:40:00,6,0,0,0,0,0,0,0,0,
25056, 2015/12/15 0:0:00,6,0,0,0,0,0,0,0,0,
25057, 2015/12/15 0:20:00,6,0,0,0,0,0,0,0,0,
25058, 2015/12/15 0:40:00,6,0,0,0,0,0,0,0,0,
25059, 2015/12/15 1:0:00,6,0,0,0,0,0,0,0,0,
25060, 2015/12/15 1:20:00,6,0,0,0,0,0,0,0,0,
25061, 2015/12/15 1:40:00,6,0,0,0,0,0,0,0,0,
25062, 2015/12/15 2:0:00,6,0,0,0,0,0,0,0,0,
25063, 2015/12/15 2:20:00,6,0,0,0,0,0,0,0,0,
25064, 2015/12/15 2:40:00,6,0,0,0,0,0,0,0,0,
25065, 2015/12/15 3:0:00,6,0,0,0,0,0,0,0,0,
25066, 2015/12/15 3:20:00,6,0,0,0,0,0,0,0,0,
25067, 2015/12/15 3:40:00,6,0,0,0,0,0,0,0,0,
25068, 2015/12/15 4:0:00,6,0,0,0,0,0,0,0,0,
25069, 2015/12/15 4:20:00,6,0,0,0,0,0,0,0,0,
25070, 2015/12/15 4:40:00,6,0,0,0,0,0,0,0,0,
25071, 2015/12/15 5:0:00,6,0,0,0,0,0,0,0,0,
25072, 2015/12/15 5:20:00,6,0,0,0,0,0,0,0,0,
25073, 2015/12/15 5:40:00,6,0,0,0,0,0,0,0,0,
25074, 2015/12/15 6:0:00,6,0,0,0,0,0,0,0,0,
25075, 2015/12/15 6:20:00,6,0,0,0,0,0,0,0,0,
25076, 2015/12/15 6:40:00,6,0,0,0,0,0,0,0,0,
25077, 2015/12/15 7:0:00,6,0,0,0,0,0,0,0,0,
25078, 2015/12/15 7:20:00,6,0,0,0,0,0,0,0,0,
25079, 2015/12/15 7:40:00,6,0,0,0,0,0,0,0,0,
25080, 2015/12/15 8:0:00,6,0,0,0,0,0,0,0,0,
25081, 2015/12/15 8:20:00,5,1,0,0,0,0,0,0,0,
25082, 2015/12/15 8:40:00,4,2,0,0,0,0,0,0,0,
25083, 2015/12/15 9:0:00,4,1,0,0,1,0,0,0,0,
25084, 2015/12/15 9:20:00,4,2,0,0,0,0,0,0,0,
25085, 2015/12/15 9:40:00,0,0,0,0,0,0,6,0,0,
25086, 2015/12/15 10:0:00,0,0,0,0,0,0,6,0,0,
25087, 2015/12/15 10:20:00,3,1,0,0,0,1,0,0,1,
25088, 2015/12/15 10:40:00,0,0,0,0,0,0,6,0,0,
25089, 2015/12/15 11:0:00,0,0,0,0,0,0,6,0,0,
25090, 2015/12/15 11:20:00,0,0,0,0,0,0,6,0,0,
25091, 2015/12/15 11:40:00,3,0,0,1,0,1,0,0,1,
25092, 2015/12/15 12:0:00,3,1,1,1,0,0,0,0,0,
25093, 2015/12/15 12:20:00,3,1,1,1,0,0,0,0,0,
25094, 2015/12/15 12:40:00,3,0,1,2,0,0,0,0,0,
25095, 2015/12/15 13:0:00,3,1,0,1,0,0,0,0,1,
25096, 2015/12/15 13:20:00,0,3,1,1,0,0,0,0,1,
25097, 2015/12/15 13:40:00,0,2,2,2,0,0,0,0,0,
25098, 2015/12/15 14:0:00,0,1,1,2,1,0,0,1,0,
25099, 2015/12/15 14:20:00,0,0,0,0,0,0,6,0,0,
25100, 2015/12/15 14:40:00,0,0,0,0,0,0,6,0,0,
25101, 2015/12/15 15:0:00,0,0,0,0,0,0,6,0,0,
25102, 2015/12/15 15:20:00,0,0,0,0,0,0,6,0,0,
25103, 2015/12/15 15:40:00,0,0,1,0,2,0,0,2,1,
25104, 2015/12/15 16:0:00,0,2,2,2,0,0,0,0,0,
25105, 2015/12/15 16:20:00,0,1,1,2,1,0,0,0,1,
25106, 2015/12/15 16:40:00,0,0,0,0,0,0,6,0,0,
25107, 2015/12/15 17:0:00,2,0,0,0,3,1,0,0,0,
25108, 2015/12/15 17:20:00,0,0,0,0,0,0,6,0,0,
25109, 2015/12/15 17:40:00,0,0,0,0,0,0,6,0,0,
25110, 2015/12/15 18:0:00,0,0,0,0,0,0,6,0,0,
25111, 2015/12/15 18:20:00,6,0,0,0,0,0,0,0,0,
25112, 2015/12/15 18:40:00,6,0,0,0,0,0,0,0,0,
25113, 2015/12/15 19:0:00,6,0,0,0,0,0,0,0,0,
25114, 2015/12/15 19:20:00,6,0,0,0,0,0,0,0,0,
25115, 2015/12/15 19:40:00,6,0,0,0,0,0,0,0,0,
25116, 2015/12/15 20:0:00,6,0,0,0,0,0,0,0,0,
25117, 2015/12/15 20:20:00,6,0,0,0,0,0,0,0,0,
25118, 2015/12/15 20:40:00,6,0,0,0,0,0,0,0,0,
25119, 2015/12/15 21:0:00,6,0,0,0,0,0,0,0,0,
25120, 2015/12/15 21:20:00,6,0,0,0,0,0,0,0,0,
25121, 2015/12/15 21:40:00,6,0,0,0,0,0,0,0,0,
25122, 2015/12/15 22:0:00,6,0,0,0,0,0,0,0,0,
25123, 2015/12/15 22:20:00,6,0,0,0,0,0,0,0,0,
25124, 2015/12/15 22:40:00,6,0,0,0,0,0,0,0,0,
25125, 2015/12/15 23:0:00,6,0,0,0,0,0,0,0,0,
25126, 2015/12/15 23:20:00,6,0,0,0,0,0,0,0,0,
25127, 2015/12/15 23:40:00,6,0,0,0,0,0,0,0,0,
25128, 2015/12/16 0:0:00,6,0,0,0,0,0,0,0,0,
25129, 2015/12/16 0:20:00,6,0,0,0,0,0,0,0,0,
25130, 2015/12/16 0:40:00,6,0,0,0,0,0,0,0,0,
25131, 2015/12/16 1:0:00,6,0,0,0,0,0,0,0,0,
25132, 2015/12/16 1:20:00,6,0,0,0,0,0,0,0,0,
25133, 2015/12/16 1:40:00,6,0,0,0,0,0,0,0,0,
25134, 2015/12/16 2:0:00,6,0,0,0,0,0,0,0,0,
25135, 2015/12/16 2:20:00,6,0,0,0,0,0,0,0,0,
25136, 2015/12/16 2:40:00,6,0,0,0,0,0,0,0,0,
25137, 2015/12/16 3:0:00,6,0,0,0,0,0,0,0,0,
25138, 2015/12/16 3:20:00,6,0,0,0,0,0,0,0,0,
25139, 2015/12/16 3:40:00,6,0,0,0,0,0,0,0,0,
25140, 2015/12/16 4:0:00,6,0,0,0,0,0,0,0,0,
25141, 2015/12/16 4:20:00,6,0,0,0,0,0,0,0,0,
25142, 2015/12/16 4:40:00,6,0,0,0,0,0,0,0,0,
25143, 2015/12/16 5:0:00,6,0,0,0,0,0,0,0,0,
25144, 2015/12/16 5:20:00,6,0,0,0,0,0,0,0,0,
25145, 2015/12/16 5:40:00,6,0,0,0,0,0,0,0,0,
25146, 2015/12/16 6:0:00,6,0,0,0,0,0,0,0,0,
25147, 2015/12/16 6:20:00,6,0,0,0,0,0,0,0,0,
25148, 2015/12/16 6:40:00,6,0,0,0,0,0,0,0,0,
25149, 2015/12/16 7:0:00,6,0,0,0,0,0,0,0,0,
25150, 2015/12/16 7:20:00,6,0,0,0,0,0,0,0,0,
25151, 2015/12/16 7:40:00,6,0,0,0,0,0,0,0,0,
25152, 2015/12/16 8:0:00,6,0,0,0,0,0,0,0,0,
25153, 2015/12/16 8:20:00,4,0,1,1,0,0,0,0,0,
25154, 2015/12/16 8:40:00,3,1,1,1,0,0,0,0,0,
25155, 2015/12/16 9:0:00,3,1,0,0,0,1,0,0,1,
25156, 2015/12/16 9:20:00,0,0,0,0,0,0,6,0,0,
25157, 2015/12/16 9:40:00,0,0,0,0,0,0,6,0,0,
25158, 2015/12/16 10:0:00,0,0,0,0,0,0,6,0,0,
25159, 2015/12/16 10:20:00,0,0,0,0,0,0,6,0,0,
25160, 2015/12/16 10:40:00,0,0,1,0,2,1,0,0,2,
25161, 2015/12/16 11:0:00,0,3,2,1,0,0,0,0,0,
25162, 2015/12/16 11:20:00,0,2,1,0,1,1,0,0,1,
25163, 2015/12/16 11:40:00,0,0,0,0,0,0,6,0,0,
25164, 2015/12/16 12:0:00,1,3,1,1,0,0,0,0,0,
25165, 2015/12/16 12:20:00,3,2,1,0,0,0,0,0,0,
25166, 2015/12/16 12:40:00,1,1,2,1,0,0,0,1,0,
25167, 2015/12/16 13:0:00,1,1,0,2,1,0,0,1,0,
25168, 2015/12/16 13:20:00,1,1,2,2,0,0,0,0,0,
25169, 2015/12/16 13:40:00,0,0,3,1,0,1,0,0,1,
25170, 2015/12/16 14:0:00,1,2,2,1,0,0,0,0,0,
25171, 2015/12/16 14:20:00,0,3,1,1,0,1,0,0,0,
25172, 2015/12/16 14:40:00,0,1,2,1,0,0,0,1,1,
25173, 2015/12/16 15:0:00,0,0,0,1,0,0,5,0,0,
25174, 2015/12/16 15:20:00,0,0,0,0,0,0,5,0,1,
25175, 2015/12/16 15:40:00,0,0,0,1,0,0,5,0,0,
25176, 2015/12/16 16:0:00,0,0,0,0,1,0,5,0,0,
25177, 2015/12/16 16:20:00,0,0,1,0,0,0,5,0,0,
25178, 2015/12/16 16:40:00,1,0,0,0,0,0,5,0,0,
25179, 2015/12/16 17:0:00,0,1,1,1,1,0,0,1,1,
25180, 2015/12/16 17:20:00,0,0,0,0,0,0,6,0,0,
25181, 2015/12/16 17:40:00,0,0,0,0,0,0,6,0,0,
25182, 2015/12/16 18:0:00,0,0,0,0,0,0,6,0,0,
25183, 2015/12/16 18:20:00,6,0,0,0,0,0,0,0,0,
25184, 2015/12/16 18:40:00,6,0,0,0,0,0,0,0,0,
25185, 2015/12/16 19:0:00,6,0,0,0,0,0,0,0,0,
25186, 2015/12/16 19:20:00,6,0,0,0,0,0,0,0,0,
25187, 2015/12/16 19:40:00,6,0,0,0,0,0,0,0,0,
25188, 2015/12/16 20:0:00,6,0,0,0,0,0,0,0,0,
25189, 2015/12/16 20:20:00,6,0,0,0,0,0,0,0,0,
25190, 2015/12/16 20:40:00,6,0,0,0,0,0,0,0,0,
25191, 2015/12/16 21:0:00,6,0,0,0,0,0,0,0,0,
25192, 2015/12/16 21:20:00,6,0,0,0,0,0,0,0,0,
25193, 2015/12/16 21:40:00,6,0,0,0,0,0,0,0,0,
25194, 2015/12/16 22:0:00,6,0,0,0,0,0,0,0,0,
25195, 2015/12/16 22:20:00,6,0,0,0,0,0,0,0,0,
25196, 2015/12/16 22:40:00,6,0,0,0,0,0,0,0,0,
25197, 2015/12/16 23:0:00,6,0,0,0,0,0,0,0,0,
25198, 2015/12/16 23:20:00,6,0,0,0,0,0,0,0,0,
25199, 2015/12/16 23:40:00,6,0,0,0,0,0,0,0,0,
25200, 2015/12/17 0:0:00,6,0,0,0,0,0,0,0,0,
25201, 2015/12/17 0:20:00,6,0,0,0,0,0,0,0,0,
25202, 2015/12/17 0:40:00,6,0,0,0,0,0,0,0,0,
25203, 2015/12/17 1:0:00,6,0,0,0,0,0,0,0,0,
25204, 2015/12/17 1:20:00,6,0,0,0,0,0,0,0,0,
25205, 2015/12/17 1:40:00,6,0,0,0,0,0,0,0,0,
25206, 2015/12/17 2:0:00,6,0,0,0,0,0,0,0,0,
25207, 2015/12/17 2:20:00,6,0,0,0,0,0,0,0,0,
25208, 2015/12/17 2:40:00,6,0,0,0,0,0,0,0,0,
25209, 2015/12/17 3:0:00,6,0,0,0,0,0,0,0,0,
25210, 2015/12/17 3:20:00,6,0,0,0,0,0,0,0,0,
25211, 2015/12/17 3:40:00,6,0,0,0,0,0,0,0,0,
25212, 2015/12/17 4:0:00,6,0,0,0,0,0,0,0,0,
25213, 2015/12/17 4:20:00,6,0,0,0,0,0,0,0,0,
25214, 2015/12/17 4:40:00,6,0,0,0,0,0,0,0,0,
25215, 2015/12/17 5:0:00,6,0,0,0,0,0,0,0,0,
25216, 2015/12/17 5:20:00,6,0,0,0,0,0,0,0,0,
25217, 2015/12/17 5:40:00,6,0,0,0,0,0,0,0,0,
25218, 2015/12/17 6:0:00,6,0,0,0,0,0,0,0,0,
25219, 2015/12/17 6:20:00,6,0,0,0,0,0,0,0,0,
25220, 2015/12/17 6:40:00,6,0,0,0,0,0,0,0,0,
25221, 2015/12/17 7:0:00,6,0,0,0,0,0,0,0,0,
25222, 2015/12/17 7:20:00,6,0,0,0,0,0,0,0,0,
25223, 2015/12/17 7:40:00,6,0,0,0,0,0,0,0,0,
25224, 2015/12/17 8:0:00,6,0,0,0,0,0,0,0,0,
25225, 2015/12/17 8:20:00,4,0,1,1,0,0,0,0,0,
25226, 2015/12/17 8:40:00,4,0,0,0,1,0,0,0,1,
25227, 2015/12/17 9:0:00,3,1,1,1,0,0,0,0,0,
25228, 2015/12/17 9:20:00,3,0,1,0,0,0,0,1,1,
25229, 2015/12/17 9:40:00,0,0,0,0,0,0,6,0,0,
25230, 2015/12/17 10:0:00,0,0,0,0,0,0,6,0,0,
25231, 2015/12/17 10:20:00,1,1,2,0,2,0,0,0,0,
25232, 2015/12/17 10:40:00,0,0,0,0,0,0,6,0,0,
25233, 2015/12/17 11:0:00,0,3,0,0,1,0,0,0,2,
25234, 2015/12/17 11:20:00,0,1,2,1,0,0,2,0,0,
25235, 2015/12/17 11:40:00,0,0,2,0,0,1,2,1,0,
25236, 2015/12/17 12:0:00,2,0,0,0,0,0,2,0,2,
25237, 2015/12/17 12:20:00,6,0,0,0,0,0,0,0,0,
25238, 2015/12/17 12:40:00,4,0,1,1,0,0,0,0,0,
25239, 2015/12/17 13:0:00,3,1,1,0,0,0,0,1,0,
25240, 2015/12/17 13:20:00,1,1,1,1,0,1,0,0,1,
25241, 2015/12/17 13:40:00,0,1,2,2,0,0,0,0,1,
25242, 2015/12/17 14:0:00,0,1,1,1,0,0,0,2,1,
25243, 2015/12/17 14:20:00,0,0,0,0,0,0,6,0,0,
25244, 2015/12/17 14:40:00,1,1,0,0,1,2,0,0,1,
25245, 2015/12/17 15:0:00,1,2,1,2,0,0,0,0,0,
25246, 2015/12/17 15:20:00,0,0,0,0,0,0,6,0,0,
25247, 2015/12/17 15:40:00,0,0,0,0,0,0,6,0,0,
25248, 2015/12/17 16:0:00,0,0,0,0,0,0,6,0,0,
25249, 2015/12/17 16:20:00,0,0,0,0,0,0,6,0,0,
25250, 2015/12/17 16:40:00,0,0,0,0,0,0,6,0,0,
25251, 2015/12/17 17:0:00,0,0,0,0,0,0,6,0,0,
25252, 2015/12/17 17:20:00,1,0,0,1,0,0,0,3,1,
25253, 2015/12/17 17:40:00,0,0,0,0,0,0,6,0,0,
25254, 2015/12/17 18:0:00,0,0,0,0,0,0,6,0,0,
25255, 2015/12/17 18:20:00,6,0,0,0,0,0,0,0,0,
25256, 2015/12/17 18:40:00,6,0,0,0,0,0,0,0,0,
25257, 2015/12/17 19:0:00,6,0,0,0,0,0,0,0,0,
25258, 2015/12/17 19:20:00,6,0,0,0,0,0,0,0,0,
25259, 2015/12/17 19:40:00,6,0,0,0,0,0,0,0,0,
25260, 2015/12/17 20:0:00,6,0,0,0,0,0,0,0,0,
25261, 2015/12/17 20:20:00,6,0,0,0,0,0,0,0,0,
25262, 2015/12/17 20:40:00,6,0,0,0,0,0,0,0,0,
25263, 2015/12/17 21:0:00,6,0,0,0,0,0,0,0,0,
25264, 2015/12/17 21:20:00,6,0,0,0,0,0,0,0,0,
25265, 2015/12/17 21:40:00,6,0,0,0,0,0,0,0,0,
25266, 2015/12/17 22:0:00,6,0,0,0,0,0,0,0,0,
25267, 2015/12/17 22:20:00,6,0,0,0,0,0,0,0,0,
25268, 2015/12/17 22:40:00,6,0,0,0,0,0,0,0,0,
25269, 2015/12/17 23:0:00,6,0,0,0,0,0,0,0,0,
25270, 2015/12/17 23:20:00,6,0,0,0,0,0,0,0,0,
25271, 2015/12/17 23:40:00,6,0,0,0,0,0,0,0,0,
25272, 2015/12/18 0:0:00,6,0,0,0,0,0,0,0,0,
25273, 2015/12/18 0:20:00,6,0,0,0,0,0,0,0,0,
25274, 2015/12/18 0:40:00,6,0,0,0,0,0,0,0,0,
25275, 2015/12/18 1:0:00,6,0,0,0,0,0,0,0,0,
25276, 2015/12/18 1:20:00,6,0,0,0,0,0,0,0,0,
25277, 2015/12/18 1:40:00,6,0,0,0,0,0,0,0,0,
25278, 2015/12/18 2:0:00,6,0,0,0,0,0,0,0,0,
25279, 2015/12/18 2:20:00,6,0,0,0,0,0,0,0,0,
25280, 2015/12/18 2:40:00,6,0,0,0,0,0,0,0,0,
25281, 2015/12/18 3:0:00,6,0,0,0,0,0,0,0,0,
25282, 2015/12/18 3:20:00,6,0,0,0,0,0,0,0,0,
25283, 2015/12/18 3:40:00,6,0,0,0,0,0,0,0,0,
25284, 2015/12/18 4:0:00,6,0,0,0,0,0,0,0,0,
25285, 2015/12/18 4:20:00,6,0,0,0,0,0,0,0,0,
25286, 2015/12/18 4:40:00,6,0,0,0,0,0,0,0,0,
25287, 2015/12/18 5:0:00,6,0,0,0,0,0,0,0,0,
25288, 2015/12/18 5:20:00,6,0,0,0,0,0,0,0,0,
25289, 2015/12/18 5:40:00,6,0,0,0,0,0,0,0,0,
25290, 2015/12/18 6:0:00,6,0,0,0,0,0,0,0,0,
25291, 2015/12/18 6:20:00,6,0,0,0,0,0,0,0,0,
25292, 2015/12/18 6:40:00,6,0,0,0,0,0,0,0,0,
25293, 2015/12/18 7:0:00,6,0,0,0,0,0,0,0,0,
25294, 2015/12/18 7:20:00,6,0,0,0,0,0,0,0,0,
25295, 2015/12/18 7:40:00,6,0,0,0,0,0,0,0,0,
25296, 2015/12/18 8:0:00,6,0,0,0,0,0,0,0,0,
25297, 2015/12/18 8:20:00,5,0,0,1,0,0,0,0,0,
25298, 2015/12/18 8:40:00,5,0,0,0,0,0,0,0,1,
25299, 2015/12/18 9:0:00,4,0,0,2,0,0,0,0,0,
25300, 2015/12/18 9:20:00,4,0,0,2,0,0,0,0,0,
25301, 2015/12/18 9:40:00,0,3,1,0,0,0,0,2,0,
25302, 2015/12/18 10:0:00,0,0,0,0,0,0,6,0,0,
25303, 2015/12/18 10:20:00,0,0,0,0,0,0,6,0,0,
25304, 2015/12/18 10:40:00,0,0,2,2,0,0,0,1,1,
25305, 2015/12/18 11:0:00,0,2,1,1,1,0,0,0,1,
25306, 2015/12/18 11:20:00,1,2,0,2,0,0,0,1,0,
25307, 2015/12/18 11:40:00,4,1,0,1,0,0,0,0,0,
25308, 2015/12/18 12:0:00,4,1,0,1,0,0,0,0,0,
25309, 2015/12/18 12:20:00,4,1,0,0,0,1,0,0,0,
25310, 2015/12/18 12:40:00,1,1,2,2,0,0,0,0,0,
25311, 2015/12/18 13:0:00,0,2,2,1,0,0,0,0,1,
25312, 2015/12/18 13:20:00,0,1,2,1,0,1,0,0,1,
25313, 2015/12/18 13:40:00,0,3,2,1,0,0,0,0,0,
25314, 2015/12/18 14:0:00,0,0,1,1,1,1,0,2,0,
25315, 2015/12/18 14:20:00,0,1,0,0,0,0,5,0,0,
25316, 2015/12/18 14:40:00,0,1,0,0,0,0,5,0,0,
25317, 2015/12/18 15:0:00,0,1,0,0,0,0,5,0,0,
25318, 2015/12/18 15:20:00,0,0,0,0,0,0,5,0,1,
25319, 2015/12/18 15:40:00,0,1,0,0,0,0,5,0,0,
25320, 2015/12/18 16:0:00,0,0,0,0,1,0,5,0,0,
25321, 2015/12/18 16:20:00,0,1,0,0,0,0,5,0,0,
25322, 2015/12/18 16:40:00,0,0,0,0,0,0,5,0,1,
25323, 2015/12/18 17:0:00,0,1,0,0,0,0,5,0,0,
25324, 2015/12/18 17:20:00,0,1,0,0,0,0,5,0,0,
25325, 2015/12/18 17:40:00,0,1,0,0,0,0,5,0,0,
25326, 2015/12/18 18:0:00,0,1,0,0,0,0,5,0,0,
25327, 2015/12/18 18:20:00,6,0,0,0,0,0,0,0,0,
25328, 2015/12/18 18:40:00,6,0,0,0,0,0,0,0,0,
25329, 2015/12/18 19:0:00,6,0,0,0,0,0,0,0,0,
25330, 2015/12/18 19:20:00,6,0,0,0,0,0,0,0,0,
25331, 2015/12/18 19:40:00,6,0,0,0,0,0,0,0,0,
25332, 2015/12/18 20:0:00,6,0,0,0,0,0,0,0,0,
25333, 2015/12/18 20:20:00,6,0,0,0,0,0,0,0,0,
25334, 2015/12/18 20:40:00,6,0,0,0,0,0,0,0,0,
25335, 2015/12/18 21:0:00,6,0,0,0,0,0,0,0,0,
25336, 2015/12/18 21:20:00,6,0,0,0,0,0,0,0,0,
25337, 2015/12/18 21:40:00,6,0,0,0,0,0,0,0,0,
25338, 2015/12/18 22:0:00,6,0,0,0,0,0,0,0,0,
25339, 2015/12/18 22:20:00,6,0,0,0,0,0,0,0,0,
25340, 2015/12/18 22:40:00,6,0,0,0,0,0,0,0,0,
25341, 2015/12/18 23:0:00,6,0,0,0,0,0,0,0,0,
25342, 2015/12/18 23:20:00,6,0,0,0,0,0,0,0,0,
